Mark,Model,Generation,Car_type,Restyling,Fuel,Drive,Transmissions,Boost_type,Engine_Location,Country,Engine_volume,Maximum_power,Cylinders,Length,Width,Height,Curb_weight_kg,Clearance,Trunk_volume_max,Consumption_average,Expense_city,Expense_track,Maximum_speed,Speed_to_100,Year,Price
Porsche,911,4,MPV,Yes,Electric,FWD,Manual,Turbo,Front,France,3.8,433,4,3513,1832,1834,1744,127,293,5.7,8.0,5.2,188,13.1,2021,1818000
Porsche,911,2,Hatchback,Yes,Hybrid,RWD,Dual-clutch,None,Middle,China,2.3,573,12,3829,1871,1771,2342,132,641,4.3,5.1,3.6,151,8.6,2012,11374000
Porsche,911,1,Coupe,No,Hybrid,4WD,Manual,None,Rear,Sweden,4.4,219,12,4992,1956,1521,1613,198,478,3.9,5.3,3.4,204,14.4,2015,13773000
Porsche,911,3,Hatchback,No,Petrol,AWD,Automatic,Supercharger,Rear,UK,3.8,299,5,5103,1713,1795,959,184,534,14.1,18.7,12.2,282,6.2,2022,10642000
Porsche,918,5,Pickup,Yes,Electric,RWD,CVT,Turbo,Rear,South Korea,3.7,247,12,4460,1771,1865,2218,144,354,4.8,5.5,4.1,217,11.5,2025,10996000
Porsche,918,4,Pickup,Yes,Petrol,4WD,Dual-clutch,Supercharger,Front,Italy,2.5,150,4,3664,1627,1764,1432,142,375,8.8,10.3,7.5,308,12.8,2002,12916000
Porsche,918,2,Crossover,No,Petrol,RWD,Manual,Supercharger,Rear,Italy,4.0,566,12,3581,1830,1854,2125,145,513,6.4,7.8,5.6,197,6.6,2011,9797000
Porsche,918,5,Crossover,No,Hybrid,RWD,CVT,Turbo,Rear,USA,4.9,401,5,3701,1705,1552,1102,165,304,7.6,10.9,6.3,258,9.5,2000,13730000
Porsche,918,1,Crossover,Yes,Electric,4WD,Automatic,Turbo,Front,USA,2.8,581,5,4794,1915,1809,2275,156,560,3.6,5.1,3.4,169,11.1,2016,2268000
Porsche,918,2,Roadster,Yes,Hybrid,4WD,Manual,Turbo,Middle,UK,3.6,142,8,4190,1727,1499,2317,176,211,4.0,5.1,3.5,294,8.0,2023,7254000
Porsche,918,5,Roadster,No,Electric,AWD,CVT,Turbo,Front,South Korea,4.3,590,12,3754,1868,1897,1250,134,477,5.4,7.0,4.8,198,10.1,2011,8022000
Porsche,918,2,MPV,No,Diesel,RWD,CVT,Turbo,Middle,South Korea,3.9,337,12,3776,1766,1477,2375,127,681,14.9,20.9,12.3,280,14.5,2013,5158000
Porsche,918,2,MPV,No,Electric,FWD,Dual-clutch,Supercharger,Front,Sweden,2.6,522,8,4483,1613,1767,2072,141,279,3.8,4.3,3.1,158,9.0,2025,4358000
Porsche,918,5,SUV,Yes,Diesel,FWD,Automatic,None,Rear,China,4.2,290,6,4292,1956,1720,1552,147,286,8.9,13.1,8.1,281,14.5,2017,8857000
Porsche,918,5,Roadster,Yes,Diesel,4WD,Manual,Supercharger,Front,Italy,3.8,559,4,4999,1937,1700,1052,233,593,11.0,14.2,10.8,303,12.3,2004,13051000
Porsche,918,5,Pickup,Yes,Electric,AWD,Dual-clutch,Supercharger,Middle,China,2.1,436,12,4422,1959,1601,1451,167,211,5.1,6.2,4.7,307,10.6,2021,14070000
Porsche,918,1,Crossover,Yes,Petrol,AWD,Manual,Supercharger,Front,China,4.6,521,8,3955,1962,1878,1051,198,246,3.9,4.6,3.6,280,9.5,2025,10906000
Porsche,918,3,Hatchback,No,Hybrid,AWD,CVT,Supercharger,Front,Japan,2.0,459,6,4854,1702,1575,2251,246,477,4.8,5.5,4.0,188,12.7,2016,11704000
Porsche,918,1,Sedan,No,Hybrid,FWD,CVT,Supercharger,Front,Germany,1.1,352,4,3866,1629,1557,1842,248,579,5.4,6.8,4.5,280,10.4,2007,2095000
Porsche,918,3,Pickup,Yes,Hybrid,AWD,Dual-clutch,Supercharger,Front,France,2.8,562,4,4702,1847,1873,2179,145,208,3.2,3.6,2.9,283,9.1,2023,4381000
Porsche,918,1,Roadster,Yes,Electric,AWD,Automatic,Supercharger,Rear,Germany,1.6,303,4,3507,1769,1520,2085,164,543,4.0,5.0,3.9,320,7.4,2015,14242000
Porsche,918,3,Sedan,Yes,Diesel,AWD,Dual-clutch,Supercharger,Middle,South Korea,4.0,200,12,5050,1907,1412,1303,126,328,13.1,15.8,11.3,221,6.0,2007,13142000
Porsche,918,3,Pickup,Yes,Diesel,4WD,CVT,Turbo,Rear,China,1.3,190,6,3643,1616,1452,2325,201,321,9.2,13.6,9.0,274,7.5,2021,12476000
Porsche,918,1,Hatchback,Yes,Diesel,4WD,CVT,Turbo,Rear,UK,2.8,422,4,3959,1935,1592,1504,246,248,9.5,11.1,8.3,255,5.7,2000,8531000
Porsche,918 RSR,2,SUV,No,Petrol,FWD,Automatic,Supercharger,Middle,South Korea,2.6,124,5,5121,1791,1867,1501,199,349,3.1,3.9,2.6,234,13.2,2023,13675000
Porsche,918 RSR,4,Pickup,Yes,Hybrid,AWD,CVT,Turbo,Front,Italy,3.3,459,4,4679,1740,1490,2036,244,541,12.1,13.8,10.7,236,9.8,2009,11370000
Porsche,918 RSR,4,Coupe,Yes,Petrol,RWD,Dual-clutch,None,Rear,Germany,2.6,576,4,4439,1658,1475,2244,241,472,6.2,8.1,6.0,299,9.2,2018,8260000
Porsche,918 RSR,3,Coupe,Yes,Electric,AWD,CVT,Supercharger,Rear,South Korea,2.8,247,12,3659,1972,1843,1066,153,592,4.6,5.4,4.4,167,3.8,2013,4453000
Porsche,918 RSR,3,SUV,Yes,Hybrid,AWD,Dual-clutch,None,Front,Germany,4.6,315,3,4579,1606,1665,1306,214,645,7.6,9.8,6.6,183,9.0,2020,11367000
Porsche,918 RSR,4,Sedan,Yes,Diesel,4WD,Automatic,Supercharger,Rear,South Korea,1.2,599,3,3619,1863,1435,2185,184,546,9.0,13.3,7.8,210,6.3,2000,6762000
Porsche,918 RSR,2,Crossover,Yes,Hybrid,AWD,Automatic,Turbo,Middle,Sweden,4.7,312,4,3643,1816,1558,1918,183,681,7.4,8.8,6.5,231,7.3,2021,10045000
Porsche,918 RSR,3,Hatchback,Yes,Petrol,FWD,Manual,None,Middle,France,3.2,478,8,4759,1646,1447,1292,122,253,11.5,15.8,10.4,289,13.1,2023,10763000
Porsche,918 RSR,4,Pickup,Yes,Diesel,AWD,CVT,None,Front,Italy,2.5,551,8,3670,1676,1487,1788,237,649,11.3,14.7,9.3,146,10.1,2021,6562000
Porsche,918 RSR,1,Pickup,Yes,Diesel,AWD,Automatic,Supercharger,Middle,China,2.0,453,3,3682,1876,1766,1838,221,348,7.5,10.0,6.1,182,7.4,2001,11400000
Porsche,918 RSR,2,Sedan,Yes,Petrol,AWD,Automatic,Supercharger,Rear,Japan,3.3,332,6,4799,1656,1741,1666,121,586,14.2,21.2,12.9,241,13.8,2004,8541000
Porsche,918 RSR,1,Hatchback,Yes,Petrol,AWD,Automatic,None,Front,South Korea,2.7,112,6,4216,1834,1745,1085,155,270,8.5,10.3,7.8,274,6.7,2007,7072000
Porsche,918 RSR,4,Sedan,Yes,Petrol,AWD,Dual-clutch,None,Rear,France,4.1,130,4,4698,1994,1794,1629,240,380,11.5,16.8,11.4,182,13.5,2019,4786000
Porsche,918 RSR,1,Pickup,Yes,Diesel,AWD,CVT,Turbo,Front,France,2.8,362,3,4310,1699,1515,2273,144,224,6.3,8.9,6.0,272,4.8,2003,7940000
Porsche,918 RSR,3,Sedan,Yes,Electric,RWD,CVT,None,Middle,France,4.1,545,8,4444,1842,1400,2109,218,254,9.9,13.2,8.0,258,4.1,2008,13724000
Porsche,918 RSR,3,MPV,Yes,Hybrid,FWD,Automatic,Turbo,Middle,Sweden,4.2,377,4,4831,1797,1850,1786,189,626,9.9,14.0,8.0,318,4.4,2011,2093000
Porsche,918 RSR,2,Pickup,No,Electric,AWD,Automatic,Turbo,Rear,Sweden,1.6,476,8,4719,1768,1419,944,123,444,9.2,10.9,7.5,305,10.0,2005,13783000
Porsche,918 RSR,4,Hatchback,No,Electric,AWD,CVT,Supercharger,Middle,Japan,1.3,372,6,4964,1641,1773,1883,155,251,13.2,19.0,12.9,279,8.9,2014,14816000
Porsche,918 RSR,3,Crossover,No,Hybrid,4WD,Automatic,Turbo,Rear,Sweden,3.4,375,12,4706,1910,1785,962,122,517,9.4,11.1,7.8,262,8.4,2021,6807000
Porsche,918 RSR,5,Pickup,Yes,Diesel,AWD,Manual,None,Rear,Japan,4.2,220,5,4295,1720,1635,1274,206,542,9.0,12.6,8.2,183,3.9,2006,6894000
Porsche,918 Spyder,1,Pickup,Yes,Electric,4WD,CVT,Turbo,Front,France,4.8,97,4,4814,1835,1604,2348,185,515,5.1,6.9,4.3,141,11.1,2003,5854000
Porsche,918 Spyder,1,Roadster,Yes,Hybrid,RWD,Manual,None,Rear,France,3.8,356,3,4743,1930,1682,2223,227,329,4.3,5.1,3.6,250,12.8,2025,8178000
Porsche,918 Spyder,2,Hatchback,No,Electric,4WD,Manual,None,Front,Germany,2.1,542,12,4546,2000,1834,1403,214,431,4.5,6.7,3.6,213,5.8,2025,3297000
Porsche,918 Spyder,4,Sedan,Yes,Diesel,FWD,CVT,None,Front,Japan,2.9,476,6,3788,1937,1769,2182,197,697,5.4,6.5,4.7,146,7.7,2008,4501000
Porsche,918 Spyder,4,SUV,No,Hybrid,FWD,Automatic,Turbo,Front,China,1.7,523,12,4627,1718,1766,2440,181,668,6.4,7.5,5.9,162,7.6,2009,8196000
Porsche,918 Spyder,4,Pickup,Yes,Petrol,AWD,Dual-clutch,None,Front,Sweden,3.2,469,5,4044,1679,1836,2343,231,524,14.0,20.6,12.0,155,9.7,2025,8611000
Porsche,918 Spyder,2,Crossover,Yes,Petrol,RWD,Manual,None,Middle,UK,3.6,190,12,4410,1602,1575,1823,130,242,4.9,6.7,4.7,192,13.0,2001,1609000
Porsche,918 Spyder,2,Crossover,No,Diesel,AWD,Dual-clutch,Supercharger,Front,South Korea,4.4,241,8,4865,1705,1468,1210,215,528,4.1,5.9,3.7,186,11.7,2012,10555000
Porsche,918 Spyder,3,Sedan,No,Petrol,RWD,Dual-clutch,None,Front,Italy,1.7,241,3,4525,1892,1602,2328,172,555,4.8,6.4,4.7,198,10.9,2023,7468000
Porsche,918 Spyder,1,Sedan,Yes,Hybrid,4WD,Manual,Supercharger,Middle,Japan,4.2,267,6,3736,1623,1494,1515,242,699,9.4,11.3,7.6,163,10.1,2001,9091000
Porsche,918 Spyder,3,Pickup,No,Electric,RWD,Dual-clutch,Supercharger,Rear,Sweden,1.4,463,3,3843,1829,1777,1964,187,602,8.4,9.5,7.3,240,5.5,2004,6079000
Porsche,918 Spyder,1,Sedan,Yes,Petrol,FWD,Manual,None,Middle,China,2.3,316,3,4319,1963,1543,1646,234,382,11.4,16.8,11.2,310,13.2,2009,5171000
Porsche,918 Spyder,4,Coupe,Yes,Diesel,AWD,Dual-clutch,Turbo,Rear,Japan,2.2,169,5,3881,1785,1638,1770,131,340,5.1,6.2,4.9,247,13.2,2018,4618000
Porsche,918 Spyder,4,Hatchback,Yes,Electric,FWD,Dual-clutch,Supercharger,Middle,Japan,2.3,123,12,5162,1772,1802,1997,186,265,10.7,14.2,9.4,307,5.1,2009,11067000
Porsche,918 Spyder,1,SUV,No,Diesel,AWD,Dual-clutch,None,Front,Italy,5.0,91,5,4532,1712,1540,933,202,304,12.1,16.6,11.7,301,6.4,2025,11685000
Porsche,918 Spyder,5,Hatchback,No,Petrol,4WD,Automatic,Turbo,Front,Sweden,3.4,280,8,3650,1683,1482,2093,191,468,6.2,9.1,5.1,217,12.0,2010,9139000
Porsche,918 Spyder,3,Roadster,Yes,Hybrid,4WD,Automatic,Turbo,Middle,Italy,4.0,76,8,4226,1969,1735,1400,168,487,14.2,18.2,13.4,226,9.7,2022,8729000
Porsche,918 Spyder,5,SUV,No,Diesel,RWD,Manual,Turbo,Middle,Italy,4.7,352,4,4978,1929,1456,1128,172,459,5.0,7.5,4.2,287,5.8,2010,10156000
Porsche,918 Spyder,1,Hatchback,Yes,Electric,4WD,Dual-clutch,Turbo,Front,Germany,1.9,80,12,3744,1732,1622,2061,209,349,4.4,6.0,3.7,225,12.4,2025,4025000
Porsche,918 Spyder,4,Roadster,Yes,Diesel,FWD,Dual-clutch,Turbo,Front,Sweden,5.0,280,3,4864,1903,1494,2139,181,330,8.3,11.0,7.8,181,8.9,2019,10635000
Porsche,924,3,Pickup,Yes,Electric,FWD,Manual,None,Front,Japan,4.5,584,6,4556,1779,1727,2443,193,544,10.3,14.6,8.6,152,3.5,2023,5558000
Porsche,924,5,Crossover,Yes,Petrol,FWD,Manual,None,Front,USA,1.9,453,8,4867,1708,1767,2222,152,665,12.1,14.3,11.2,179,10.7,2006,14976000
Porsche,924,2,Hatchback,Yes,Hybrid,4WD,Manual,Turbo,Front,Italy,2.4,295,12,4724,1954,1686,1351,153,554,3.0,4.1,3.0,285,6.5,2013,1582000
Porsche,924,2,Coupe,No,Diesel,AWD,Manual,Supercharger,Middle,Italy,1.3,589,4,4527,1759,1544,926,128,527,11.3,16.9,10.4,261,5.7,2009,6425000
Porsche,924,1,SUV,Yes,Hybrid,FWD,CVT,Turbo,Front,Germany,4.5,490,8,4545,1691,1444,1012,241,629,11.7,15.3,9.8,248,10.0,2007,4562000
Porsche,924,1,MPV,Yes,Electric,RWD,Automatic,Supercharger,Rear,Germany,4.6,165,8,4112,1637,1611,1219,212,404,14.5,18.5,12.6,144,14.9,2016,10264000
Porsche,924,2,Sedan,Yes,Diesel,4WD,Dual-clutch,None,Middle,China,3.3,547,8,4871,1808,1741,1761,174,526,7.8,11.0,7.6,226,4.7,2008,14234000
Porsche,924,3,Roadster,Yes,Petrol,4WD,Automatic,Turbo,Middle,France,3.8,596,4,5047,1641,1551,1607,165,547,12.1,17.7,11.4,147,13.8,2009,4704000
Porsche,924,3,Coupe,Yes,Petrol,FWD,CVT,Supercharger,Front,UK,4.1,181,3,4010,1863,1810,2439,187,441,7.4,8.6,6.5,272,11.9,2023,8122000
Porsche,924,3,MPV,Yes,Electric,FWD,CVT,None,Rear,Germany,3.3,156,8,4693,1794,1711,2097,242,452,10.2,11.8,9.5,223,11.6,2004,3815000
Porsche,924,1,Roadster,No,Diesel,AWD,Dual-clutch,None,Front,South Korea,4.5,285,3,3566,1951,1508,2100,206,627,5.1,6.7,4.6,182,11.1,2017,3545000
Porsche,924,1,Roadster,Yes,Electric,AWD,Automatic,None,Middle,USA,3.0,97,12,4742,1836,1899,1144,128,338,12.3,17.4,10.8,196,10.6,2025,10347000
Porsche,924,2,SUV,Yes,Diesel,AWD,Manual,None,Rear,France,4.5,567,8,3776,1942,1514,1378,207,220,4.6,6.6,4.4,299,4.9,2006,3852000
Porsche,924,3,Crossover,Yes,Electric,FWD,Dual-clutch,Turbo,Rear,Japan,4.7,175,3,3650,1842,1463,975,183,297,4.1,5.9,3.7,174,9.1,2019,7193000
Porsche,924,2,Hatchback,Yes,Diesel,AWD,Automatic,None,Middle,Japan,1.0,355,5,4363,1636,1521,1765,190,222,15.0,16.7,14.1,160,10.3,2025,4368000
Porsche,924,1,SUV,No,Electric,FWD,CVT,Supercharger,Middle,USA,3.0,291,6,4860,1798,1564,2347,248,475,8.5,9.5,7.9,214,8.0,2021,6442000
Porsche,924,1,Hatchback,Yes,Hybrid,4WD,Manual,Supercharger,Rear,Japan,4.8,133,8,4445,1702,1711,1231,166,474,11.9,13.6,10.8,255,13.2,2020,4962000
Porsche,924,4,Roadster,Yes,Diesel,RWD,Dual-clutch,Supercharger,Front,USA,2.4,568,4,4583,1835,1711,1810,209,289,3.4,4.8,3.3,167,8.5,2013,6379000
Porsche,924,4,Roadster,No,Hybrid,FWD,Dual-clutch,Supercharger,Middle,UK,1.2,429,3,4699,1918,1591,1706,144,700,11.4,15.4,11.0,170,11.3,2003,3727000
Porsche,924,1,Roadster,Yes,Hybrid,AWD,Automatic,None,Middle,Japan,1.4,189,4,3686,1934,1402,1984,149,606,6.8,9.8,6.4,297,13.4,2006,14836000
Porsche,928,4,Roadster,Yes,Petrol,FWD,Automatic,Turbo,Rear,USA,2.3,113,5,4712,1968,1800,2007,240,441,9.7,12.0,9.3,320,13.2,2025,8579000
Porsche,928,3,Crossover,Yes,Electric,FWD,Dual-clutch,Turbo,Rear,Sweden,2.8,599,4,3556,1759,1590,912,163,537,7.8,10.3,6.3,157,5.1,2002,8554000
Porsche,928,3,Coupe,No,Petrol,4WD,CVT,Turbo,Rear,Japan,4.7,415,8,4448,1847,1659,1284,228,657,7.1,9.2,7.0,199,11.1,2016,7640000
Porsche,928,3,Sedan,Yes,Petrol,AWD,Automatic,Supercharger,Front,Sweden,2.2,460,4,3572,1660,1675,1118,137,251,9.5,12.1,9.0,273,5.6,2019,2938000
Porsche,928,3,Hatchback,Yes,Petrol,FWD,Automatic,Turbo,Rear,Italy,1.1,410,5,4425,1860,1538,1896,192,216,6.4,8.0,5.7,276,9.3,2018,9514000
Porsche,928,3,MPV,Yes,Diesel,4WD,Manual,Supercharger,Rear,Japan,3.1,550,5,4480,1617,1682,2011,144,372,6.5,9.6,6.1,220,6.9,2015,5042000
Porsche,928,5,Coupe,No,Petrol,RWD,Automatic,Turbo,Rear,UK,1.9,279,3,4999,1719,1633,1877,216,528,3.1,3.9,2.6,271,12.9,2010,14767000
Porsche,928,1,Sedan,No,Petrol,AWD,Manual,Supercharger,Middle,USA,1.1,503,8,4073,1757,1456,1436,238,491,14.7,19.3,14.2,167,5.0,2017,5486000
Porsche,928,5,Roadster,Yes,Diesel,4WD,Manual,None,Rear,France,3.8,184,3,4544,1977,1667,1990,250,264,4.6,5.6,4.2,174,5.8,2015,12108000
Porsche,928,1,SUV,Yes,Diesel,FWD,Automatic,Turbo,Middle,China,4.4,380,3,4778,1621,1858,2019,228,692,6.9,7.7,6.6,169,13.7,2000,6880000
Porsche,928,1,Pickup,No,Petrol,4WD,CVT,Turbo,Rear,France,1.8,197,3,3944,1868,1549,1093,142,614,5.0,6.5,4.4,295,3.7,2010,6114000
Porsche,928,1,SUV,Yes,Hybrid,FWD,Automatic,None,Middle,Japan,3.4,585,5,4859,1690,1616,2375,162,657,9.3,11.8,9.1,312,3.9,2016,9733000
Porsche,928,1,Pickup,No,Electric,FWD,Manual,Supercharger,Middle,UK,4.8,232,6,3550,1691,1652,1182,125,297,4.3,5.3,3.7,192,7.9,2015,12281000
Porsche,928,3,Sedan,Yes,Electric,RWD,Automatic,Turbo,Front,China,1.9,581,6,5056,1928,1693,1077,180,543,6.7,8.1,6.5,274,4.2,2017,1772000
Porsche,928,1,SUV,No,Electric,RWD,Automatic,Supercharger,Middle,UK,3.8,277,5,5116,1707,1596,2023,207,674,14.9,18.8,14.0,209,4.5,2013,11409000
Porsche,928,2,Hatchback,No,Electric,4WD,Manual,Turbo,Front,Sweden,3.7,126,6,4808,1642,1427,2399,216,671,8.4,10.0,7.9,219,13.8,2006,7273000
Porsche,928,4,Crossover,No,Petrol,RWD,Automatic,Turbo,Front,Japan,2.8,155,8,3803,1855,1466,1898,191,398,4.7,6.2,3.9,219,14.1,2009,3605000
Porsche,928,2,Hatchback,No,Hybrid,AWD,Manual,Supercharger,Front,China,1.0,300,5,4198,1861,1670,1744,197,296,11.7,16.2,10.4,201,7.8,2002,12343000
Porsche,928,2,MPV,Yes,Hybrid,RWD,Dual-clutch,Supercharger,Front,France,4.3,485,3,4744,1782,1583,912,121,478,7.1,9.3,6.8,262,13.5,2001,2872000
Porsche,928,4,SUV,Yes,Hybrid,4WD,Manual,Supercharger,Rear,Japan,4.1,251,5,4221,1887,1667,1064,170,389,8.9,10.3,7.5,296,9.8,2005,4639000
Porsche,944,3,Crossover,Yes,Hybrid,RWD,CVT,Turbo,Rear,USA,2.6,166,6,5086,1921,1740,2491,175,416,6.9,9.4,6.8,189,12.0,2011,2441000
Porsche,944,2,Crossover,No,Diesel,FWD,Manual,Turbo,Middle,USA,1.3,257,3,4505,1648,1837,1814,190,526,8.2,9.5,6.9,278,15.0,2016,7986000
Porsche,944,1,Crossover,No,Petrol,FWD,Manual,None,Middle,Italy,2.3,361,6,4368,1926,1543,1668,227,203,4.6,6.2,4.5,293,5.8,2014,10975000
Porsche,944,1,SUV,Yes,Diesel,RWD,Dual-clutch,Supercharger,Middle,France,3.2,425,3,5045,1953,1865,1491,151,622,6.3,8.5,5.5,297,7.7,2014,12817000
Porsche,944,4,Crossover,Yes,Electric,4WD,Manual,Turbo,Rear,UK,2.0,93,4,3814,1724,1672,1892,246,566,13.2,17.8,11.4,253,8.0,2004,1948000
Porsche,944,3,Coupe,Yes,Electric,FWD,Manual,Turbo,Rear,South Korea,4.6,182,3,5192,1661,1686,1677,193,572,4.8,6.8,4.4,156,14.4,2023,14321000
Porsche,944,5,Coupe,No,Electric,AWD,CVT,Turbo,Front,Sweden,1.8,246,4,3694,1823,1449,1953,208,698,8.8,12.8,8.2,307,8.4,2004,11617000
Porsche,944,4,Sedan,No,Petrol,4WD,Dual-clutch,Supercharger,Rear,South Korea,4.2,329,12,4670,1971,1408,2492,160,523,10.6,12.2,8.6,308,11.1,2019,9935000
Porsche,944,5,Coupe,Yes,Diesel,RWD,Manual,Turbo,Front,Germany,4.3,80,4,3981,1607,1787,1549,203,438,13.8,20.7,12.2,177,11.3,2010,4399000
Porsche,944,5,SUV,No,Electric,FWD,Automatic,Supercharger,Front,UK,1.2,260,12,4917,1678,1693,1623,231,398,13.6,17.8,11.9,233,6.0,2013,10406000
Porsche,944,5,Pickup,Yes,Hybrid,FWD,Manual,Supercharger,Rear,Sweden,4.5,152,5,5126,1787,1535,1689,196,631,8.8,13.0,7.6,270,11.5,2011,14058000
Porsche,944,2,SUV,Yes,Hybrid,4WD,Automatic,None,Rear,UK,2.0,528,6,3705,1622,1557,1332,242,362,3.5,4.3,3.5,254,3.6,2016,9856000
Porsche,944,3,MPV,Yes,Hybrid,RWD,Manual,Supercharger,Rear,UK,1.0,320,12,3917,1975,1506,1040,172,483,4.8,7.2,4.5,186,10.5,2008,1373000
Porsche,944,2,Crossover,No,Hybrid,RWD,Automatic,None,Front,Germany,3.9,198,5,3761,1768,1841,957,212,381,14.4,21.2,14.1,313,9.5,2011,14318000
Porsche,944,4,Coupe,No,Petrol,AWD,CVT,Supercharger,Rear,France,3.0,187,12,4884,1781,1535,2307,142,425,11.4,16.0,11.0,214,7.5,2018,12996000
Porsche,944,3,Sedan,No,Diesel,FWD,CVT,Supercharger,Rear,UK,1.9,520,4,4329,1682,1404,1938,195,381,4.5,6.2,3.9,311,14.3,2014,11210000
Porsche,944,1,Pickup,Yes,Electric,RWD,Dual-clutch,Turbo,Rear,South Korea,3.9,416,3,4722,1732,1619,1696,192,267,12.0,16.8,11.4,268,11.0,2016,7916000
Porsche,944,4,Sedan,No,Diesel,AWD,Automatic,None,Front,Germany,1.8,492,4,3902,1970,1445,1480,161,491,4.6,5.7,4.0,305,5.5,2021,11975000
Porsche,944,4,Coupe,No,Diesel,RWD,Dual-clutch,Turbo,Front,France,1.2,586,8,4528,1794,1641,2387,155,323,4.5,5.4,3.8,142,12.8,2007,12929000
Porsche,944,3,Pickup,Yes,Petrol,AWD,Dual-clutch,Turbo,Middle,UK,4.0,437,8,3608,1734,1885,2454,202,351,6.7,9.9,5.8,305,7.4,2006,12089000
Porsche,959,5,Roadster,Yes,Hybrid,FWD,Manual,None,Rear,UK,1.2,270,5,3907,1870,1812,1536,139,282,6.8,7.8,5.9,287,10.6,2017,2491000
Porsche,959,1,SUV,No,Petrol,4WD,CVT,Supercharger,Middle,Japan,2.6,454,8,3735,1994,1612,1527,244,465,14.8,20.0,13.7,193,14.1,2005,2791000
Porsche,959,3,Crossover,No,Diesel,RWD,Manual,Turbo,Front,Germany,3.5,598,5,4087,1887,1574,1384,120,206,9.8,13.3,7.9,298,6.3,2007,4376000
Porsche,959,1,Hatchback,Yes,Diesel,FWD,Manual,Turbo,Middle,Japan,2.2,476,6,3958,1898,1491,2335,123,582,5.4,7.8,5.2,211,11.7,2005,14464000
Porsche,959,3,Hatchback,No,Electric,FWD,Manual,Turbo,Middle,Japan,3.1,485,5,5065,1809,1416,1680,163,558,6.3,7.5,5.1,161,13.4,2005,13697000
Porsche,959,1,MPV,No,Electric,RWD,Manual,None,Rear,South Korea,4.0,450,6,3912,1860,1415,1288,198,349,9.3,11.1,8.4,318,7.2,2024,2629000
Porsche,959,2,Pickup,No,Electric,AWD,Manual,None,Rear,China,2.8,156,5,4663,1773,1866,1572,156,381,9.0,11.8,7.5,318,9.2,2019,11284000
Porsche,959,4,Sedan,No,Diesel,RWD,Manual,Turbo,Middle,South Korea,1.6,81,12,4999,1902,1859,1382,175,447,12.0,15.1,10.3,206,10.8,2007,2916000
Porsche,959,5,Sedan,No,Diesel,FWD,Dual-clutch,Turbo,Rear,France,2.6,310,3,5045,1621,1770,2182,141,660,9.1,11.5,7.9,276,6.2,2003,8319000
Porsche,959,5,SUV,Yes,Petrol,FWD,CVT,Turbo,Front,Germany,1.4,341,4,3719,1737,1774,1498,146,379,14.0,19.9,14.0,239,8.6,2023,13134000
Porsche,959,2,Crossover,No,Hybrid,AWD,Automatic,Turbo,Rear,Sweden,3.3,304,5,3858,1736,1416,2086,168,440,3.9,5.5,3.5,268,14.3,2013,3750000
Porsche,959,5,Crossover,No,Petrol,FWD,Manual,None,Middle,USA,2.7,581,12,5065,1838,1727,1032,224,224,4.0,4.8,3.6,261,10.2,2006,5960000
Porsche,959,2,Pickup,Yes,Diesel,RWD,CVT,Turbo,Front,China,3.0,93,12,3649,1646,1774,2050,155,282,6.7,10.0,5.4,285,11.0,2010,14714000
Porsche,959,5,Coupe,No,Electric,RWD,Automatic,None,Middle,Germany,2.2,162,6,4805,1647,1509,1459,217,305,12.1,16.0,10.2,270,10.7,2004,7720000
Porsche,959,3,Roadster,No,Petrol,RWD,CVT,None,Middle,China,4.9,575,3,4633,1853,1423,2214,208,548,6.3,7.3,5.8,232,10.6,2003,10243000
Porsche,959,5,Crossover,No,Hybrid,RWD,Manual,None,Rear,Germany,3.6,413,8,4773,1977,1759,1669,148,287,7.9,11.8,6.7,247,6.7,2010,14002000
Porsche,959,1,Roadster,Yes,Diesel,RWD,CVT,None,Rear,USA,1.9,228,8,4268,1821,1560,979,206,340,14.6,19.8,12.6,317,8.7,2009,12360000
Porsche,959,4,Sedan,Yes,Electric,4WD,CVT,Supercharger,Front,South Korea,4.2,280,8,3509,1681,1544,2160,220,573,14.1,19.8,11.8,166,7.1,2019,7718000
Porsche,959,5,Roadster,Yes,Petrol,FWD,Manual,None,Rear,France,3.1,225,4,4885,1734,1650,1357,140,501,11.1,14.3,10.8,158,11.7,2017,10416000
Porsche,959,4,Roadster,Yes,Hybrid,AWD,CVT,Supercharger,Middle,China,1.9,395,4,4323,1977,1855,1781,139,301,4.0,4.5,3.7,202,12.7,2000,9438000
Porsche,Boxster,2,Crossover,Yes,Diesel,AWD,Automatic,Turbo,Rear,UK,3.7,499,6,4330,1930,1507,1655,183,507,6.8,9.2,6.3,196,11.2,2023,11587000
Porsche,Boxster,1,SUV,Yes,Petrol,4WD,Automatic,Supercharger,Rear,USA,3.3,427,4,4847,1982,1815,1773,127,325,10.7,14.9,9.2,276,12.6,2023,10523000
Porsche,Boxster,1,SUV,No,Diesel,FWD,Dual-clutch,Turbo,Middle,USA,1.6,457,8,4272,1694,1424,1422,249,441,3.7,4.7,3.5,186,10.8,2017,12417000
Porsche,Boxster,1,Roadster,Yes,Electric,4WD,Dual-clutch,None,Front,South Korea,2.2,322,4,3728,1957,1606,1111,250,524,14.4,20.5,13.6,226,11.1,2016,1781000
